tf_bnum	gene_bnum	cset_type	cset_id	n
b4062	b0853	positive	positive_2_1	1
b4062	b0950	positive	positive_1_1,positive_2_1	2
b4062	b0951	positive	positive_2_1	1
b4062	b0952	positive	positive_2_1	1
b4062	b1101	positive	positive_1_1,positive_2_1	2
b4062	b1276	positive	positive_1_1,positive_2_1	2
b4062	b1277	positive	positive_1_1,positive_2_1	2
b4062	b1377	positive	positive_2_1	1
b4062	b1378	positive	positive_2_1	1
b4062	b1530	positive	positive_1_1,positive_2_1	2
b4062	b1531	positive	positive_2_1	1
b4062	b1532	positive	positive_2_1	1
b4062	b1611	positive	positive_1_1,positive_2_1	2
b4062	b2237	positive	positive_1_1,positive_2_1	2
b4062	b3624	positive	positive_2_1	1
b4062	b3625	positive	positive_1_1,positive_2_1	2
b4062	b3908	positive	positive_1_1,positive_2_1	2
b4062	b3924	positive	positive_1_1,positive_2_1	2
b4062	b4062	positive	positive_1_1,positive_2_1	2
b4062	b4439	positive	positive_1_1	1
b4062	b4637	positive	positive_1_1,positive_2_1	2
b4063	b1611	positive	positive_1_1,positive_2_1	2
b4063	b4062	positive	positive_1_1,positive_2_1	2
b4063	b4063	positive	positive_1_1,positive_2_1	2
b4113	b1014	positive	positive_1_1,positive_2_1	2
b4113	b1037	positive	positive_2_1	1
b4113	b1038	positive	positive_2_1	1
b4113	b1039	positive	positive_2_1	1
b4113	b1040	positive	positive_1_1,positive_2_1	2
b4113	b1552	positive	positive_1_1,positive_2_1	2
b4113	b3025	positive	positive_1_1,positive_2_1	2
b4113	b3026	positive	positive_2_1	1
b4113	b3207	positive	positive_1_1,positive_2_1	2
b4113	b4042	positive	positive_1_1,positive_2_1	2
b4113	b4312	positive	positive_1_1,positive_2_1	2
b4116	b1492	positive	positive_2_1	1
b4116	b1493	positive	positive_1_1,positive_2_1	2
b4116	b3212	positive	positive_1_1,positive_2_1	2
b4116	b3213	positive	positive_2_1	1
b4116	b3214	positive	positive_2_1	1
b4116	b3516	positive	positive_2_1	1
b4116	b3517	positive	positive_1_1,positive_2_1	2
b4116	b4117	positive	positive_1_1,positive_2_1	2
b4118	b4118	positive	positive_1_1,positive_2_1	2
b4118	b4119	positive	positive_1_1,positive_2_1	2
b4118	b4120	positive	positive_2_1	1
b4124	b0619	positive	positive_2_1	1
b4124	b0620	positive	positive_2_1	1
b4124	b3528	positive	positive_1_1,positive_2_1	2
b4124	b4122	positive	positive_2_1	1
b4124	b4123	positive	positive_1_1,positive_2_1	2
b4124	b4151	positive	positive_2_1	1
b4124	b4152	positive	positive_2_1	1
b4124	b4153	positive	positive_2_1	1
b4124	b4154	positive	positive_1_1,positive_2_1	2
b4133	b4131	positive	positive_2_1	1
b4133	b4132	positive	positive_1_1,positive_2_1	2
b4178	b0871	positive	positive_2_1	1
b4178	b0872	positive	positive_2_1	1
b4178	b0873	positive	positive_1_1,positive_2_1	2
b4178	b1920	positive	positive_2_1	1
b4178	b1921	positive	positive_2_1	1
b4178	b1922	positive	positive_1_1,positive_2_1	2
b4178	b4070	positive	positive_1_1,positive_2_1	2
b4178	b4071	positive	positive_2_1	1
b4178	b4072	positive	positive_2_1	1
b4178	b4073	positive	positive_2_1	1
b4178	b4074	positive	positive_2_1	1
b4178	b4075	positive	positive_2_1	1
b4178	b4076	positive	positive_2_1	1
b4178	b4209	positive	positive_1_1,positive_2_1	2
b4187	b4187	positive	positive_1_1,positive_2_1	2
b4191	b4192	positive	positive_1_1,positive_2_1	2
b4191	b4193	positive	positive_1_1,positive_2_1	2
b4191	b4194	positive	positive_2_1	1
b4191	b4195	positive	positive_2_1	1
b4191	b4196	positive	positive_2_1	1
b4191	b4197	positive	positive_2_1	1
b4191	b4198	positive	positive_2_1	1
b4241	b4239	positive	positive_2_1	1
b4241	b4240	positive	positive_1_1,positive_2_1	2
b4260	b0032	positive	positive_1_1,positive_2_1	2
b4260	b0033	positive	positive_2_1	1
b4324	b3094	positive	positive_1_1,positive_2_1	2
b4324	b4321	positive	positive_1_1,positive_2_1	2
b4324	b4322	positive	positive_1_1,positive_2_1	2
b4324	b4323	positive	positive_2_1	1
b4327	b0197	positive	positive_2_1	1
b4327	b0198	positive	positive_2_1	1
b4327	b0199	positive	positive_1_1,positive_2_1	2
b4327	b0733	positive	positive_1_1,positive_2_1	2
b4327	b0734	positive	positive_2_1	1
b4365	b1891	positive	positive_2_1	1
b4365	b1892	positive	positive_1_1,positive_2_1	2
b4366	b0076	positive	positive_1_1,positive_2_1	2
b4366	b3721	positive	positive_2_1	1
b4366	b3722	positive	positive_2_1	1
b4366	b3723	positive	positive_1_1,positive_2_1	2
b4390	b2574	positive	positive_1_1,positive_2_1	2
b4393	b0388	positive	positive_1_1,positive_2_1	2
b4393	b0389	positive	positive_2_1	1
b4393	b0390	positive	positive_2_1	1
b4393	b1260	positive	positive_2_1	1
b4393	b1261	positive	positive_2_1	1
b4393	b1262	positive	positive_2_1	1
b4393	b1263	positive	positive_2_1	1
b4393	b1264	positive	positive_2_1	1
b4393	b1265	positive	positive_1_1,positive_2_1	2
b4393	b1704	positive	positive_1_1,positive_2_1	2
b4393	b3161	positive	positive_1_1,positive_2_1	2
b4393	b4393	positive	positive_1_1,positive_2_1	2
b4396	b1530	positive	positive_1_1,positive_2_1	2
b4396	b1531	positive	positive_2_1	1
b4396	b1532	positive	positive_2_1	1
b4396	b1611	positive	positive_1_1,positive_2_1	2
b4396	b2237	positive	positive_1_1,positive_2_1	2
b4396	b4439	positive	positive_1_1	1
b4398	b4400	positive	positive_1_1,positive_2_1	2
b4401	b0116	positive	positive_1_1,positive_2_1	2
b4401	b0221	positive	positive_1_1,positive_2_1	2
b4401	b0721	positive	positive_1_1,positive_2_1	2
b4401	b0722	positive	positive_2_1	1
b4401	b0723	positive	positive_2_1	1
b4401	b0724	positive	positive_2_1	1
b4401	b0726	positive	positive_1_1,positive_2_1	2
b4401	b0727	positive	positive_2_1	1
b4401	b0728	positive	positive_2_1	1
b4401	b0729	positive	positive_2_1	1
b4401	b0733	positive	positive_1_1,positive_2_1	2
b4401	b0734	positive	positive_2_1	1
b4401	b0826	positive	positive_2_1	1
b4401	b0827	positive	positive_1_1,positive_2_1	2
b4401	b0903	positive	positive_2_1	1
b4401	b0904	positive	positive_1_1,positive_2_1	2
b4401	b0953	positive	positive_1_1,positive_2_1	2
b4401	b0972	positive	positive_1_1,positive_2_1	2
b4401	b0973	positive	positive_2_1	1
b4401	b0974	positive	positive_2_1	1
b4401	b0975	positive	positive_2_1	1
b4401	b0976	positive	positive_2_1	1
b4401	b0977	positive	positive_2_1	1
b4401	b1101	positive	positive_1_1,positive_2_1	2
b4401	b1136	positive	positive_1_1,positive_2_1	2
b4401	b1256	positive	positive_1_1,positive_2_1	2
b4401	b1415	positive	positive_1_1,positive_2_1	2
b4401	b1805	positive	positive_1_1,positive_2_1	2
b4401	b2276	positive	positive_2_1	1
b4401	b2277	positive	positive_2_1	1
b4401	b2279	positive	positive_2_1	1
b4401	b2280	positive	positive_2_1	1
b4401	b2281	positive	positive_2_1	1
b4401	b2282	positive	positive_2_1	1
b4401	b2283	positive	positive_2_1	1
b4401	b2284	positive	positive_2_1	1
b4401	b2286	positive	positive_2_1	1
b4401	b2287	positive	positive_2_1	1
b4401	b2288	positive	positive_1_1,positive_2_1	2
b4401	b2341	positive	positive_2_1	1
b4401	b2342	positive	positive_1_1,positive_2_1	2
b4401	b2344	positive	positive_1_1,positive_2_1	2
b4401	b2741	positive	positive_1_1,positive_2_1	2
b4401	b2975	positive	positive_2_1	1
b4401	b2976	positive	positive_2_1	1
b4401	b2977	positive	positive_2_1	1
b4401	b2979	positive	positive_1_1,positive_2_1	2
b4401	b3512	positive	positive_1_1,positive_2_1	2
b4401	b3603	positive	positive_1_1,positive_2_1	2
b4401	b3604	positive	positive_2_1	1
b4401	b3605	positive	positive_2_1	1
b4401	b3845	positive	positive_2_1	1
b4401	b3846	positive	positive_1_1,positive_2_1	2
b4401	b3995	positive	positive_1_1,positive_2_1	2
b4401	b4058	positive	positive_1_1,positive_2_1	2
b4401	b4467	positive	positive_2_1	1
b4401	b4468	positive	positive_2_1	1
b4480	b1891	positive	positive_2_1	1
b4480	b1892	positive	positive_1_1,positive_2_1	2
b4480	b3212	positive	positive_1_1,positive_2_1	2
b4480	b3213	positive	positive_2_1	1
b4480	b3214	positive	positive_2_1	1
