tf_bnum	gene_bnum	cset_type	cset_id	n
b3021	b3247	negative	negative_2_1	3
b3021	b3279	negative	negative_2_1	3
b3021	b3283	negative	negative_2_1	3
b3021	b3288	negative	negative_2_1	3
b3021	b3352	negative	negative_2_1	3
b3021	b3385	negative	negative_2_1	3
b3021	b3386	negative	negative_2_1	3
b3021	b3551	negative	negative_2_1	3
b3021	b3590	negative	negative_2_1	3
b3021	b3607	negative	negative_2_1	3
b3021	b3640	negative	negative_2_1	3
b3021	b3701	negative	negative_2_1	3
b3021	b3702	negative	negative_2_1	3
b3021	b3779	negative	negative_2_1	3
b3021	b3802	negative	negative_2_1	3
b3021	b3813	negative	negative_2_1	3
b3021	b3844	negative	negative_2_1	3
b3021	b3859	negative	negative_2_1	3
b3021	b3911	negative	negative_2_1	3
b3021	b3961	negative	negative_2_1	3
b3021	b3963	negative	negative_2_1	3
b3021	b3964	negative	negative_2_1	3
b3021	b3965	negative	negative_2_1	3
b3021	b3997	negative	negative_2_1	3
b3021	b4043	negative	negative_2_1	3
b3021	b4160	negative	negative_2_1	3
b3021	b4170	negative	negative_2_1	3
b3021	b4221	negative	negative_2_1	3
b3021	b4235	negative	negative_2_1	3
b3021	b4295	negative	negative_2_1	3
b3023	b0029	negative	negative_2_1	2
b3023	b0051	negative	negative_2_1	2
b3023	b0080	negative	negative_2_1	2
b3023	b0082	negative	negative_2_1	2
b3023	b0088	negative	negative_2_1	2
b3023	b0093	negative	negative_2_1	2
b3023	b0149	negative	negative_2_1	2
b3023	b0167	negative	negative_2_1	2
b3023	b0242	negative	negative_2_1	2
b3023	b0369	negative	negative_2_1	2
b3023	b0391	negative	negative_2_1	2
b3023	b0414	negative	negative_2_1	2
b3023	b0421	negative	negative_2_1	2
b3023	b0463	negative	negative_2_1	2
b3023	b0465	negative	negative_2_1	2
b3023	b0470	negative	negative_2_1	2
b3023	b0492	negative	negative_2_1	2
b3023	b0659	negative	negative_2_1	2
b3023	b0675	negative	negative_2_1	2
b3023	b0923	negative	negative_2_1	2
b3023	b0955	negative	negative_2_1	2
b3023	b0962	negative	negative_2_1	2
b3023	b1034	negative	negative_2_1	2
b3023	b1107	negative	negative_2_1	2
b3023	b1128	negative	negative_2_1	2
b3023	b1129	negative	negative_2_1	2
b3023	b1214	negative	negative_2_1	2
b3023	b1249	negative	negative_2_1	2
b3023	b1323	negative	negative_2_1	2
b3023	b1413	negative	negative_2_1	2
b3023	b1424	negative	negative_2_1	2
b3023	b1624	negative	negative_2_1	2
b3023	b1865	negative	negative_2_1	2
b3023	b1913	negative	negative_2_1	2
b3023	b1914	negative	negative_2_1	2
b3023	b1928	negative	negative_2_1	2
b3023	b2064	negative	negative_2_1	2
b3023	b2065	negative	negative_2_1	2
b3023	b2188	negative	negative_2_1	2
b3023	b2216	negative	negative_2_1	2
b3023	b2300	negative	negative_2_1	2
b3023	b2303	negative	negative_2_1	2
b3023	b2320	negative	negative_2_1	2
b3023	b2431	negative	negative_2_1	2
b3023	b2441	negative	negative_2_1	2
b3023	b2501	negative	negative_2_1	2
b3023	b2502	negative	negative_2_1	2
b3023	b2513	negative	negative_2_1	2
b3023	b2564	negative	negative_2_1	2
b3023	b2566	negative	negative_2_1	2
b3023	b2567	negative	negative_2_1	2
b3023	b2576	negative	negative_2_1	2
b3023	b2610	negative	negative_2_1	2
b3023	b2744	negative	negative_2_1	2
b3023	b2745	negative	negative_2_1	2
b3023	b2784	negative	negative_2_1	2
b3023	b2822	negative	negative_2_1	2
b3023	b2827	negative	negative_2_1	2
b3023	b2830	negative	negative_2_1	2
b3023	b2893	negative	negative_2_1	2
b3023	b2901	negative	negative_2_1	2
b3023	b2908	negative	negative_2_1	2
b3023	b2909	negative	negative_2_1	2
b3023	b2947	negative	negative_2_1	2
b3023	b2962	negative	negative_2_1	2
b3023	b3019	negative	negative_2_1	2
b3023	b3030	negative	negative_2_1	2
b3023	b3032	negative	negative_2_1	2
b3023	b3147	negative	negative_2_1	2
b3023	b3191	negative	negative_2_1	2
b3023	b3192	negative	negative_2_1	2
b3023	b3197	negative	negative_2_1	2
b3023	b3199	negative	negative_2_1	2
b3023	b3201	negative	negative_2_1	2
b3023	b3205	negative	negative_2_1	2
b3023	b3210	negative	negative_2_1	2
b3023	b3247	negative	negative_2_1	2
b3023	b3279	negative	negative_2_1	2
b3023	b3283	negative	negative_2_1	2
b3023	b3288	negative	negative_2_1	2
b3023	b3352	negative	negative_2_1	2
b3023	b3385	negative	negative_2_1	2
b3023	b3386	negative	negative_2_1	2
b3023	b3551	negative	negative_2_1	2
b3023	b3590	negative	negative_2_1	2
b3023	b3607	negative	negative_2_1	2
b3023	b3640	negative	negative_2_1	2
b3023	b3701	negative	negative_2_1	2
b3023	b3702	negative	negative_2_1	2
b3023	b3779	negative	negative_2_1	2
b3023	b3802	negative	negative_2_1	2
b3023	b3813	negative	negative_2_1	2
b3023	b3844	negative	negative_2_1	2
b3023	b3859	negative	negative_2_1	2
b3023	b3911	negative	negative_2_1	2
b3023	b3961	negative	negative_2_1	2
b3023	b3963	negative	negative_2_1	2
b3023	b3964	negative	negative_2_1	2
b3023	b3965	negative	negative_2_1	2
b3023	b3997	negative	negative_2_1	2
b3023	b4043	negative	negative_2_1	2
b3023	b4160	negative	negative_2_1	2
b3023	b4170	negative	negative_2_1	2
b3023	b4221	negative	negative_2_1	2
b3023	b4235	negative	negative_2_1	2
b3023	b4295	negative	negative_2_1	2
b3025	b0029	negative	negative_2_1	3
b3025	b0051	negative	negative_2_1	3
b3025	b0080	negative	negative_2_1	3
b3025	b0082	negative	negative_2_1	3
b3025	b0088	negative	negative_2_1	3
b3025	b0093	negative	negative_2_1	3
b3025	b0149	negative	negative_2_1	3
b3025	b0167	negative	negative_2_1	3
b3025	b0242	negative	negative_2_1	3
b3025	b0369	negative	negative_2_1	3
b3025	b0391	negative	negative_2_1	3
b3025	b0414	negative	negative_2_1	3
b3025	b0421	negative	negative_2_1	3
b3025	b0463	negative	negative_2_1	3
b3025	b0465	negative	negative_2_1	3
b3025	b0470	negative	negative_2_1	3
b3025	b0492	negative	negative_2_1	3
b3025	b0659	negative	negative_2_1	3
b3025	b0675	negative	negative_2_1	3
b3025	b0923	negative	negative_2_1	2
b3025	b0955	negative	negative_2_1	3
b3025	b0962	negative	negative_2_1	3
b3025	b1034	negative	negative_2_1	3
b3025	b1107	negative	negative_2_1	3
b3025	b1128	negative	negative_2_1	3
b3025	b1129	negative	negative_2_1	3
b3025	b1214	negative	negative_2_1	3
b3025	b1249	negative	negative_2_1	3
b3025	b1323	negative	negative_2_1	3
b3025	b1413	negative	negative_2_1	3
b3025	b1424	negative	negative_2_1	3
b3025	b1624	negative	negative_2_1	3
b3025	b1865	negative	negative_2_1	3
b3025	b1913	negative	negative_2_1	3
b3025	b1914	negative	negative_2_1	3
b3025	b1928	negative	negative_2_1	3
b3025	b2064	negative	negative_2_1	3
b3025	b2065	negative	negative_2_1	3
b3025	b2188	negative	negative_2_1	3
b3025	b2216	negative	negative_2_1	2
b3025	b2300	negative	negative_2_1	3
b3025	b2303	negative	negative_2_1	3
b3025	b2320	negative	negative_2_1	3
b3025	b2431	negative	negative_2_1	3
b3025	b2441	negative	negative_2_1	3
b3025	b2501	negative	negative_2_1	3
b3025	b2502	negative	negative_2_1	3
b3025	b2513	negative	negative_2_1	3
b3025	b2564	negative	negative_2_1	3
b3025	b2566	negative	negative_2_1	3
b3025	b2567	negative	negative_2_1	3
b3025	b2576	negative	negative_2_1	3
b3025	b2610	negative	negative_2_1	3
b3025	b2744	negative	negative_2_1	3
b3025	b2745	negative	negative_2_1	3
b3025	b2784	negative	negative_2_1	2
b3025	b2822	negative	negative_2_1	2
b3025	b2827	negative	negative_2_1	3
b3025	b2830	negative	negative_2_1	3
b3025	b2893	negative	negative_2_1	3
b3025	b2901	negative	negative_2_1	3
b3025	b2908	negative	negative_2_1	3
b3025	b2909	negative	negative_2_1	3
b3025	b2947	negative	negative_2_1	3
b3025	b2962	negative	negative_2_1	3
b3025	b3019	negative	negative_2_1	3
b3025	b3030	negative	negative_2_1	3
b3025	b3032	negative	negative_2_1	3
b3025	b3147	negative	negative_2_1	3
b3025	b3191	negative	negative_2_1	3
b3025	b3192	negative	negative_2_1	3
b3025	b3197	negative	negative_2_1	3
b3025	b3199	negative	negative_2_1	3
b3025	b3201	negative	negative_2_1	3
b3025	b3205	negative	negative_2_1	3
b3025	b3210	negative	negative_2_1	3
b3025	b3247	negative	negative_2_1	3
b3025	b3279	negative	negative_2_1	3
b3025	b3283	negative	negative_2_1	3
b3025	b3288	negative	negative_2_1	3
b3025	b3352	negative	negative_2_1	3
b3025	b3385	negative	negative_2_1	3
b3025	b3386	negative	negative_2_1	3
b3025	b3551	negative	negative_2_1	3
b3025	b3590	negative	negative_2_1	3
b3025	b3607	negative	negative_2_1	3
b3025	b3640	negative	negative_2_1	3
b3025	b3701	negative	negative_2_1	3
b3025	b3702	negative	negative_2_1	3
b3025	b3779	negative	negative_2_1	3
b3025	b3802	negative	negative_2_1	3
b3025	b3813	negative	negative_2_1	3
b3025	b3844	negative	negative_2_1	3
b3025	b3859	negative	negative_2_1	3
b3025	b3911	negative	negative_2_1	3
b3025	b3961	negative	negative_2_1	3
b3025	b3963	negative	negative_2_1	3
b3025	b3964	negative	negative_2_1	3
b3025	b3965	negative	negative_2_1	3
b3025	b3997	negative	negative_2_1	3
b3025	b4043	negative	negative_2_1	3
b3025	b4160	negative	negative_2_1	3
b3025	b4170	negative	negative_2_1	3
b3025	b4221	negative	negative_2_1	3
b3025	b4235	negative	negative_2_1	3
b3025	b4295	negative	negative_2_1	3
b3060	b0029	negative	negative_2_1	3
b3060	b0051	negative	negative_2_1	3
b3060	b0080	negative	negative_2_1	3
b3060	b0082	negative	negative_2_1	3
b3060	b0088	negative	negative_2_1	3
b3060	b0093	negative	negative_2_1	3
b3060	b0149	negative	negative_2_1	3
b3060	b0167	negative	negative_2_1	3
b3060	b0242	negative	negative_2_1	3
b3060	b0369	negative	negative_2_1	3
b3060	b0391	negative	negative_2_1	3
b3060	b0414	negative	negative_2_1	3
b3060	b0421	negative	negative_2_1	3
b3060	b0463	negative	negative_2_1	3
b3060	b0465	negative	negative_2_1	3
b3060	b0470	negative	negative_2_1	3
b3060	b0492	negative	negative_2_1	3
b3060	b0659	negative	negative_2_1	3
b3060	b0675	negative	negative_2_1	3
b3060	b0923	negative	negative_2_1	3
b3060	b0955	negative	negative_2_1	3
b3060	b0962	negative	negative_2_1	3
b3060	b1034	negative	negative_2_1	3
b3060	b1107	negative	negative_2_1	3
b3060	b1128	negative	negative_2_1	3
b3060	b1129	negative	negative_2_1	3
b3060	b1214	negative	negative_2_1	3
b3060	b1249	negative	negative_2_1	3
b3060	b1323	negative	negative_2_1	3
b3060	b1413	negative	negative_2_1	3
b3060	b1424	negative	negative_2_1	3
b3060	b1624	negative	negative_2_1	3
b3060	b1865	negative	negative_2_1	3
b3060	b1913	negative	negative_2_1	3
b3060	b1914	negative	negative_2_1	3
b3060	b1928	negative	negative_2_1	3
b3060	b2064	negative	negative_2_1	3
b3060	b2065	negative	negative_2_1	3
b3060	b2188	negative	negative_2_1	3
b3060	b2216	negative	negative_2_1	3
b3060	b2300	negative	negative_2_1	3
b3060	b2303	negative	negative_2_1	3
b3060	b2320	negative	negative_2_1	3
b3060	b2431	negative	negative_2_1	3
b3060	b2441	negative	negative_2_1	3
b3060	b2501	negative	negative_2_1	3
b3060	b2502	negative	negative_2_1	3
b3060	b2513	negative	negative_2_1	3
b3060	b2564	negative	negative_2_1	3
b3060	b2566	negative	negative_2_1	3
b3060	b2567	negative	negative_2_1	3
b3060	b2576	negative	negative_2_1	3
b3060	b2610	negative	negative_2_1	3
b3060	b2744	negative	negative_2_1	3
b3060	b2745	negative	negative_2_1	3
b3060	b2784	negative	negative_2_1	3
b3060	b2822	negative	negative_2_1	3
b3060	b2827	negative	negative_2_1	3
b3060	b2830	negative	negative_2_1	3
b3060	b2893	negative	negative_2_1	3
b3060	b2901	negative	negative_2_1	3
b3060	b2908	negative	negative_2_1	3
b3060	b2909	negative	negative_2_1	3
b3060	b2947	negative	negative_2_1	3
b3060	b2962	negative	negative_2_1	3
b3060	b3019	negative	negative_2_1	3
b3060	b3030	negative	negative_2_1	3
b3060	b3032	negative	negative_2_1	3
b3060	b3147	negative	negative_2_1	3
b3060	b3191	negative	negative_2_1	3
b3060	b3192	negative	negative_2_1	3
b3060	b3197	negative	negative_2_1	3
b3060	b3199	negative	negative_2_1	3
b3060	b3201	negative	negative_2_1	3
b3060	b3205	negative	negative_2_1	3
b3060	b3210	negative	negative_2_1	3
b3060	b3247	negative	negative_2_1	3
b3060	b3279	negative	negative_2_1	3
b3060	b3283	negative	negative_2_1	3
b3060	b3288	negative	negative_2_1	3
b3060	b3352	negative	negative_2_1	3
b3060	b3385	negative	negative_2_1	3
b3060	b3386	negative	negative_2_1	3
b3060	b3551	negative	negative_2_1	3
b3060	b3590	negative	negative_2_1	3
b3060	b3607	negative	negative_2_1	3
b3060	b3640	negative	negative_2_1	3
b3060	b3701	negative	negative_2_1	3
b3060	b3702	negative	negative_2_1	3
b3060	b3779	negative	negative_2_1	3
b3060	b3802	negative	negative_2_1	3
b3060	b3813	negative	negative_2_1	3
b3060	b3844	negative	negative_2_1	3
b3060	b3859	negative	negative_2_1	3
b3060	b3911	negative	negative_2_1	3
b3060	b3961	negative	negative_2_1	3
b3060	b3963	negative	negative_2_1	3
b3060	b3964	negative	negative_2_1	3
b3060	b3965	negative	negative_2_1	3
b3060	b3997	negative	negative_2_1	3
b3060	b4043	negative	negative_2_1	3
b3060	b4160	negative	negative_2_1	3
b3060	b4170	negative	negative_2_1	3
b3060	b4221	negative	negative_2_1	3
b3060	b4235	negative	negative_2_1	3
b3060	b4295	negative	negative_2_1	3
b3071	b0029	negative	negative_2_1	3
b3071	b0051	negative	negative_2_1	3
b3071	b0080	negative	negative_2_1	3
b3071	b0082	negative	negative_2_1	3
b3071	b0088	negative	negative_2_1	3
b3071	b0093	negative	negative_2_1	3
b3071	b0149	negative	negative_2_1	3
b3071	b0167	negative	negative_2_1	3
b3071	b0242	negative	negative_2_1	3
b3071	b0369	negative	negative_2_1	3
b3071	b0391	negative	negative_2_1	3
b3071	b0414	negative	negative_2_1	3
b3071	b0421	negative	negative_2_1	3
b3071	b0463	negative	negative_2_1	3
b3071	b0465	negative	negative_2_1	3
b3071	b0470	negative	negative_2_1	3
b3071	b0492	negative	negative_2_1	3
b3071	b0659	negative	negative_2_1	3
b3071	b0675	negative	negative_2_1	3
b3071	b0923	negative	negative_2_1	3
b3071	b0955	negative	negative_2_1	3
b3071	b0962	negative	negative_2_1	3
b3071	b1034	negative	negative_2_1	3
b3071	b1107	negative	negative_2_1	3
b3071	b1128	negative	negative_2_1	3
b3071	b1129	negative	negative_2_1	3
b3071	b1214	negative	negative_2_1	3
b3071	b1249	negative	negative_2_1	3
b3071	b1323	negative	negative_2_1	3
b3071	b1413	negative	negative_2_1	3
b3071	b1424	negative	negative_2_1	3
b3071	b1624	negative	negative_2_1	3
b3071	b1865	negative	negative_2_1	3
b3071	b1913	negative	negative_2_1	3
b3071	b1914	negative	negative_2_1	3
b3071	b1928	negative	negative_2_1	3
b3071	b2064	negative	negative_2_1	3
b3071	b2065	negative	negative_2_1	3
b3071	b2188	negative	negative_2_1	3
b3071	b2216	negative	negative_2_1	3
b3071	b2300	negative	negative_2_1	3
b3071	b2303	negative	negative_2_1	3
b3071	b2320	negative	negative_2_1	3
b3071	b2431	negative	negative_2_1	3
b3071	b2441	negative	negative_2_1	3
b3071	b2501	negative	negative_2_1	3
b3071	b2502	negative	negative_2_1	3
b3071	b2513	negative	negative_2_1	3
b3071	b2564	negative	negative_2_1	3
b3071	b2566	negative	negative_2_1	3
b3071	b2567	negative	negative_2_1	3
b3071	b2576	negative	negative_2_1	3
b3071	b2610	negative	negative_2_1	3
b3071	b2744	negative	negative_2_1	3
b3071	b2745	negative	negative_2_1	3
b3071	b2784	negative	negative_2_1	3
b3071	b2822	negative	negative_2_1	3
b3071	b2827	negative	negative_2_1	3
b3071	b2830	negative	negative_2_1	3
b3071	b2893	negative	negative_2_1	3
b3071	b2901	negative	negative_2_1	3
b3071	b2908	negative	negative_2_1	3
b3071	b2909	negative	negative_2_1	3
b3071	b2947	negative	negative_2_1	3
b3071	b2962	negative	negative_2_1	3
b3071	b3019	negative	negative_2_1	3
b3071	b3030	negative	negative_2_1	3
b3071	b3032	negative	negative_2_1	3
b3071	b3147	negative	negative_2_1	3
b3071	b3191	negative	negative_2_1	3
b3071	b3192	negative	negative_2_1	3
b3071	b3197	negative	negative_2_1	3
b3071	b3199	negative	negative_2_1	3
b3071	b3201	negative	negative_2_1	3
b3071	b3205	negative	negative_2_1	3
b3071	b3210	negative	negative_2_1	3
b3071	b3247	negative	negative_2_1	3
b3071	b3279	negative	negative_2_1	3
b3071	b3283	negative	negative_2_1	3
b3071	b3288	negative	negative_2_1	3
b3071	b3352	negative	negative_2_1	3
b3071	b3385	negative	negative_2_1	3
b3071	b3386	negative	negative_2_1	3
b3071	b3551	negative	negative_2_1	3
b3071	b3590	negative	negative_2_1	3
b3071	b3607	negative	negative_2_1	3
b3071	b3640	negative	negative_2_1	3
b3071	b3701	negative	negative_2_1	3
b3071	b3702	negative	negative_2_1	3
b3071	b3779	negative	negative_2_1	3
b3071	b3802	negative	negative_2_1	3
b3071	b3813	negative	negative_2_1	3
b3071	b3844	negative	negative_2_1	3
b3071	b3859	negative	negative_2_1	3
b3071	b3911	negative	negative_2_1	3
b3071	b3961	negative	negative_2_1	3
b3071	b3963	negative	negative_2_1	3
b3071	b3964	negative	negative_2_1	3
b3071	b3965	negative	negative_2_1	3
b3071	b3997	negative	negative_2_1	3
b3071	b4043	negative	negative_2_1	3
b3071	b4160	negative	negative_2_1	3
b3071	b4170	negative	negative_2_1	3
b3071	b4221	negative	negative_2_1	3
b3071	b4235	negative	negative_2_1	3
b3071	b4295	negative	negative_2_1	3
b3075	b0029	negative	negative_2_1	3
b3075	b0051	negative	negative_2_1	3
b3075	b0080	negative	negative_2_1	3
b3075	b0082	negative	negative_2_1	3
b3075	b0088	negative	negative_2_1	3
b3075	b0093	negative	negative_2_1	3
b3075	b0149	negative	negative_2_1	3
b3075	b0167	negative	negative_2_1	3
b3075	b0242	negative	negative_2_1	3
b3075	b0369	negative	negative_2_1	3
b3075	b0391	negative	negative_2_1	3
b3075	b0414	negative	negative_2_1	3
b3075	b0421	negative	negative_2_1	3
b3075	b0463	negative	negative_2_1	3
b3075	b0465	negative	negative_2_1	3
b3075	b0470	negative	negative_2_1	3
b3075	b0492	negative	negative_2_1	3
b3075	b0659	negative	negative_2_1	3
b3075	b0675	negative	negative_2_1	3
b3075	b0923	negative	negative_2_1	3
b3075	b0955	negative	negative_2_1	3
b3075	b0962	negative	negative_2_1	3
b3075	b1034	negative	negative_2_1	3
b3075	b1107	negative	negative_2_1	3
b3075	b1128	negative	negative_2_1	3
b3075	b1129	negative	negative_2_1	3
b3075	b1214	negative	negative_2_1	3
b3075	b1249	negative	negative_2_1	3
b3075	b1323	negative	negative_2_1	3
b3075	b1413	negative	negative_2_1	3
b3075	b1424	negative	negative_2_1	3
b3075	b1624	negative	negative_2_1	3
b3075	b1865	negative	negative_2_1	3
b3075	b1913	negative	negative_2_1	3
b3075	b1914	negative	negative_2_1	3
b3075	b1928	negative	negative_2_1	3
b3075	b2064	negative	negative_2_1	3
b3075	b2065	negative	negative_2_1	3
b3075	b2188	negative	negative_2_1	3
b3075	b2216	negative	negative_2_1	3
b3075	b2300	negative	negative_2_1	3
b3075	b2303	negative	negative_2_1	3
b3075	b2320	negative	negative_2_1	3
b3075	b2431	negative	negative_2_1	3
b3075	b2441	negative	negative_2_1	3
b3075	b2501	negative	negative_2_1	3
b3075	b2502	negative	negative_2_1	3
b3075	b2513	negative	negative_2_1	3
b3075	b2564	negative	negative_2_1	3
b3075	b2566	negative	negative_2_1	3
b3075	b2567	negative	negative_2_1	3
b3075	b2576	negative	negative_2_1	3
b3075	b2610	negative	negative_2_1	3
b3075	b2744	negative	negative_2_1	3
b3075	b2745	negative	negative_2_1	3
b3075	b2784	negative	negative_2_1	3
b3075	b2822	negative	negative_2_1	3
b3075	b2827	negative	negative_2_1	3
b3075	b2830	negative	negative_2_1	3
b3075	b2893	negative	negative_2_1	3
b3075	b2901	negative	negative_2_1	3
b3075	b2908	negative	negative_2_1	3
b3075	b2909	negative	negative_2_1	3
b3075	b2947	negative	negative_2_1	3
b3075	b2962	negative	negative_2_1	3
b3075	b3019	negative	negative_2_1	3
b3075	b3030	negative	negative_2_1	3
b3075	b3032	negative	negative_2_1	3
b3075	b3147	negative	negative_2_1	3
b3075	b3191	negative	negative_2_1	3
b3075	b3192	negative	negative_2_1	3
b3075	b3197	negative	negative_2_1	3
b3075	b3199	negative	negative_2_1	3
b3075	b3201	negative	negative_2_1	3
b3075	b3205	negative	negative_2_1	3
b3075	b3210	negative	negative_2_1	3
b3075	b3247	negative	negative_2_1	3
b3075	b3279	negative	negative_2_1	3
b3075	b3283	negative	negative_2_1	3
b3075	b3288	negative	negative_2_1	3
b3075	b3352	negative	negative_2_1	3
b3075	b3385	negative	negative_2_1	3
b3075	b3386	negative	negative_2_1	3
b3075	b3551	negative	negative_2_1	3
b3075	b3590	negative	negative_2_1	3
b3075	b3607	negative	negative_2_1	3
b3075	b3640	negative	negative_2_1	3
b3075	b3701	negative	negative_2_1	3
b3075	b3702	negative	negative_2_1	3
b3075	b3779	negative	negative_2_1	3
b3075	b3802	negative	negative_2_1	3
b3075	b3813	negative	negative_2_1	3
b3075	b3844	negative	negative_2_1	3
b3075	b3859	negative	negative_2_1	3
b3075	b3911	negative	negative_2_1	3
b3075	b3961	negative	negative_2_1	3
b3075	b3963	negative	negative_2_1	3
b3075	b3964	negative	negative_2_1	3
b3075	b3965	negative	negative_2_1	3
b3075	b3997	negative	negative_2_1	3
b3075	b4043	negative	negative_2_1	3
b3075	b4160	negative	negative_2_1	3
b3075	b4170	negative	negative_2_1	3
b3075	b4221	negative	negative_2_1	3
b3075	b4235	negative	negative_2_1	3
b3075	b4295	negative	negative_2_1	3
b3082	b0029	negative	negative_2_1	2
b3082	b0051	negative	negative_2_1	2
b3082	b0080	negative	negative_2_1	2
b3082	b0082	negative	negative_2_1	2
b3082	b0088	negative	negative_2_1	2
b3082	b0093	negative	negative_2_1	2
b3082	b0149	negative	negative_2_1	2
b3082	b0167	negative	negative_2_1	2
b3082	b0242	negative	negative_2_1	2
b3082	b0369	negative	negative_2_1	2
b3082	b0391	negative	negative_2_1	2
b3082	b0414	negative	negative_2_1	2
b3082	b0421	negative	negative_2_1	2
b3082	b0463	negative	negative_2_1	2
b3082	b0465	negative	negative_2_1	2
b3082	b0470	negative	negative_2_1	2
b3082	b0492	negative	negative_2_1	2
b3082	b0659	negative	negative_2_1	2
b3082	b0675	negative	negative_2_1	2
b3082	b0923	negative	negative_2_1	2
b3082	b0955	negative	negative_2_1	2
b3082	b0962	negative	negative_2_1	2
b3082	b1034	negative	negative_2_1	2
b3082	b1107	negative	negative_2_1	2
b3082	b1128	negative	negative_2_1	2
b3082	b1129	negative	negative_2_1	2
b3082	b1214	negative	negative_2_1	2
b3082	b1249	negative	negative_2_1	2
b3082	b1323	negative	negative_2_1	2
b3082	b1413	negative	negative_2_1	2
b3082	b1424	negative	negative_2_1	2
b3082	b1624	negative	negative_2_1	2
b3082	b1865	negative	negative_2_1	2
b3082	b1913	negative	negative_2_1	2
b3082	b1914	negative	negative_2_1	2
b3082	b1928	negative	negative_2_1	2
b3082	b2064	negative	negative_2_1	2
b3082	b2065	negative	negative_2_1	2
b3082	b2188	negative	negative_2_1	2
b3082	b2216	negative	negative_2_1	2
b3082	b2300	negative	negative_2_1	2
b3082	b2303	negative	negative_2_1	2
b3082	b2320	negative	negative_2_1	2
b3082	b2431	negative	negative_2_1	2
b3082	b2441	negative	negative_2_1	2
b3082	b2501	negative	negative_2_1	2
b3082	b2502	negative	negative_2_1	2
b3082	b2513	negative	negative_2_1	2
b3082	b2564	negative	negative_2_1	2
b3082	b2566	negative	negative_2_1	2
b3082	b2567	negative	negative_2_1	2
b3082	b2576	negative	negative_2_1	2
b3082	b2610	negative	negative_2_1	2
b3082	b2744	negative	negative_2_1	2
b3082	b2745	negative	negative_2_1	2
b3082	b2784	negative	negative_2_1	2
b3082	b2822	negative	negative_2_1	2
b3082	b2827	negative	negative_2_1	2
b3082	b2830	negative	negative_2_1	2
b3082	b2893	negative	negative_2_1	2
b3082	b2901	negative	negative_2_1	2
b3082	b2908	negative	negative_2_1	2
b3082	b2909	negative	negative_2_1	2
b3082	b2947	negative	negative_2_1	2
b3082	b2962	negative	negative_2_1	2
b3082	b3019	negative	negative_2_1	2
b3082	b3030	negative	negative_2_1	2
b3082	b3032	negative	negative_2_1	2
b3082	b3147	negative	negative_2_1	2
b3082	b3191	negative	negative_2_1	2
b3082	b3192	negative	negative_2_1	2
b3082	b3197	negative	negative_2_1	2
b3082	b3199	negative	negative_2_1	2
b3082	b3201	negative	negative_2_1	2
b3082	b3205	negative	negative_2_1	2
b3082	b3210	negative	negative_2_1	2
b3082	b3247	negative	negative_2_1	2
b3082	b3279	negative	negative_2_1	2
b3082	b3283	negative	negative_2_1	2
b3082	b3288	negative	negative_2_1	2
b3082	b3352	negative	negative_2_1	2
b3082	b3385	negative	negative_2_1	2
b3082	b3386	negative	negative_2_1	2
b3082	b3551	negative	negative_2_1	2
b3082	b3590	negative	negative_2_1	2
b3082	b3607	negative	negative_2_1	2
b3082	b3640	negative	negative_2_1	2
b3082	b3701	negative	negative_2_1	2
b3082	b3702	negative	negative_2_1	2
b3082	b3779	negative	negative_2_1	2
b3082	b3802	negative	negative_2_1	2
b3082	b3813	negative	negative_2_1	2
b3082	b3844	negative	negative_2_1	2
b3082	b3859	negative	negative_2_1	2
b3082	b3911	negative	negative_2_1	2
b3082	b3961	negative	negative_2_1	2
b3082	b3963	negative	negative_2_1	2
b3082	b3964	negative	negative_2_1	2
b3082	b3965	negative	negative_2_1	2
b3082	b3997	negative	negative_2_1	2
b3082	b4043	negative	negative_2_1	2
b3082	b4160	negative	negative_2_1	2
b3082	b4170	negative	negative_2_1	2
b3082	b4221	negative	negative_2_1	2
b3082	b4235	negative	negative_2_1	2
b3082	b4295	negative	negative_2_1	2
b3083	b0029	negative	negative_2_1	2
b3083	b0051	negative	negative_2_1	2
b3083	b0080	negative	negative_2_1	2
b3083	b0082	negative	negative_2_1	2
b3083	b0088	negative	negative_2_1	2
b3083	b0093	negative	negative_2_1	2
b3083	b0149	negative	negative_2_1	2
b3083	b0167	negative	negative_2_1	2
b3083	b0242	negative	negative_2_1	2
b3083	b0369	negative	negative_2_1	2
b3083	b0391	negative	negative_2_1	2
b3083	b0414	negative	negative_2_1	2
b3083	b0421	negative	negative_2_1	2
b3083	b0463	negative	negative_2_1	2
b3083	b0465	negative	negative_2_1	2
b3083	b0470	negative	negative_2_1	2
b3083	b0492	negative	negative_2_1	2
b3083	b0659	negative	negative_2_1	2
b3083	b0675	negative	negative_2_1	2
b3083	b0923	negative	negative_2_1	2
b3083	b0955	negative	negative_2_1	2
b3083	b0962	negative	negative_2_1	2
b3083	b1034	negative	negative_2_1	2
b3083	b1107	negative	negative_2_1	2
b3083	b1128	negative	negative_2_1	2
b3083	b1129	negative	negative_2_1	2
b3083	b1214	negative	negative_2_1	2
b3083	b1249	negative	negative_2_1	2
b3083	b1323	negative	negative_2_1	2
b3083	b1413	negative	negative_2_1	2
b3083	b1424	negative	negative_2_1	2
b3083	b1624	negative	negative_2_1	2
