tf_bnum	tf_symbol	gene_bnum	gene_symbol
b3237	argR	b2576	srmB
b3237	argR	b2594	rluD
b3237	argR	b2595	bamD
b3237	argR	b2610	ffh
b3237	argR	b2620	smpB
b3237	argR	b2688	gshA
b3237	argR	b2699	recA
b3237	argR	b2744	umpG
b3237	argR	b2745	truD
b3237	argR	b2784	relA
b3237	argR	b2822	recC
b3237	argR	b2827	thyA
b3237	argR	b2829	ptsP
b3237	argR	b2830	rppH
b3237	argR	b2834	tas
b3237	argR	b2893	dsbC
b3237	argR	b2898	ygfZ
b3237	argR	b2901	bglA
b3237	argR	b2908	pepP
b3237	argR	b2909	ygfB
b3237	argR	b2914	rpiA
b3237	argR	b2922	yggE
b3237	argR	b2927	epd
b3237	argR	b2940	yqgC
b3237	argR	b2947	gshB
b3237	argR	b2948	yqgE
b3237	argR	b2959	yggL
b3237	argR	b2962	yggX
b3237	argR	b2988	gss
b3237	argR	b3019	parC
b3237	argR	b3029	ygiN
b3237	argR	b3030	parE
b3237	argR	b3032	cpdA
b3237	argR	b3037	ygiB
b3237	argR	b3038	ygiC
b3237	argR	b3066	dnaG
b3237	argR	b3147	lpoA
b3237	argR	b3166	truB
b3237	argR	b3170	rimP
b3237	argR	b3176	glmM
b3237	argR	b3179	rlmE
b3237	argR	b3187	ispB
b3237	argR	b3189	murA
b3237	argR	b3191	mlaB
b3237	argR	b3192	mlaC
b3237	argR	b3197	kdsD
b3237	argR	b3199	lptC
b3237	argR	b3200	lptA
b3237	argR	b3201	lptB
b3237	argR	b3202	rpoN
b3237	argR	b3204	ptsN
b3237	argR	b3205	rapZ
b3237	argR	b3210	arcB
b3237	argR	b3228	sspB
b3237	argR	b3229	sspA
b3237	argR	b3233	yhcB
b3237	argR	b3244	tldD
b3237	argR	b3247	rng
b3237	argR	b3279	yrdA
b3237	argR	b3283	yrdD
b3237	argR	b3287	def
b3237	argR	b3288	fmt
b3237	argR	b3291	mscL
b3237	argR	b3346	yheO
b3237	argR	b3352	yheS
b3237	argR	b3384	trpS
b3237	argR	b3385	gph
b3237	argR	b3386	rpe
b3237	argR	b3388	damX
b3237	argR	b3389	aroB
b3237	argR	b3390	aroK
b3237	argR	b3431	glgX
b3237	argR	b3461	rpoH
b3237	argR	b3493	pitA
b3237	argR	b3500	gor
b3237	argR	b3551	bisC
b3237	argR	b3553	ghrB
b3237	argR	b3554	yiaF
b3237	argR	b3590	selB
b3237	argR	b3607	cysE
b3237	argR	b3608	gpsA
b3237	argR	b3611	yibN
b3237	argR	b3639	dfp
b3237	argR	b3640	dut
b3237	argR	b3648	gmk
b3237	argR	b3649	rpoZ
b3237	argR	b3699	gyrB
b3237	argR	b3701	dnaN
b3237	argR	b3702	dnaA
b3237	argR	b3741	mnmG
b3237	argR	b3742	mioC
b3237	argR	b3779	gpp
b3237	argR	b3780	rhlB
b3237	argR	b3802	hemY
b3237	argR	b3805	hemC
b3237	argR	b3813	uvrD
b3237	argR	b3833	ubiE
b3237	argR	b3838	tatB
b3237	argR	b3843	ubiD
b3237	argR	b3844	fre
b3237	argR	b3847	pepQ
b3237	argR	b3859	srkA
b3237	argR	b3863	polA
b3237	argR	b3867	hemN
b3237	argR	b3911	cpxA
b3237	argR	b3912	cpxR
b3237	argR	b3931	hslU
b3237	argR	b3957	argE
b3237	argR	b3961	oxyR
b3237	argR	b3963	fabR
b3237	argR	b3964	yijD
b3237	argR	b3965	trmA
b3237	argR	b3997	hemE
b3237	argR	b4041	plsB
b3237	argR	b4043	lexA
b3237	argR	b4052	dnaB
b3237	argR	b4059	ssb
b3237	argR	b4138	dcuA
b3237	argR	b4144	yjeI
b3237	argR	b4160	psd
b3237	argR	b4161	rsgA
b3237	argR	b4170	mutL
b3237	argR	b4173	hflX
b3237	argR	b4175	hflC
b3237	argR	b4179	rnr
b3237	argR	b4221	tamB
b3237	argR	b4222	ytfP
b3237	argR	b4233	mpl
b3237	argR	b4235	pmbA
b3237	argR	b4255	rraB
b3237	argR	b4260	pepA
b3237	argR	b4295	yjhU
b3237	argR	b4396	rob
b3237	argR	b4492	ydbA
b3237	argR	b4558	yifL
b3501	arsR	b0015	dnaJ
b3501	arsR	b0025	ribF
b3501	arsR	b0029	ispH
b3501	arsR	b0051	rsmA
b3501	arsR	b0053	surA
b3501	arsR	b0080	cra
b3501	arsR	b0082	rsmH
b3501	arsR	b0085	murE
b3501	arsR	b0088	murD
b3501	arsR	b0093	ftsQ
b3501	arsR	b0094	ftsA
b3501	arsR	b0097	secM
b3501	arsR	b0098	secA
b3501	arsR	b0125	hpt
b3501	arsR	b0134	panB
b3501	arsR	b0149	mrcB
b3501	arsR	b0154	hemL
b3501	arsR	b0159	mtn
b3501	arsR	b0161	degP
b3501	arsR	b0167	glnD
b3501	arsR	b0168	map
b3501	arsR	b0174	uppS
b3501	arsR	b0176	rseP
b3501	arsR	b0184	dnaE
b3501	arsR	b0222	gmhA
b3501	arsR	b0224	ldtF
b3501	arsR	b0226	dinJ
b3501	arsR	b0242	proB
b3501	arsR	b0243	proA
b3501	arsR	b0369	hemB
b3501	arsR	b0391	ppnP
b3501	arsR	b0409	secF
b3501	arsR	b0414	ribD
b3501	arsR	b0416	nusB
b3501	arsR	b0420	dxs
b3501	arsR	b0421	ispA
b3501	arsR	b0422	xseB
b3501	arsR	b0434	yajG
b3501	arsR	b0437	clpP
b3501	arsR	b0441	ppiD
b3501	arsR	b0462	acrB
b3501	arsR	b0463	acrA
b3501	arsR	b0465	mscK
b3501	arsR	b0470	dnaX
b3501	arsR	b0470	dnaX
b3501	arsR	b0471	ybaB
b3501	arsR	b0472	recR
b3501	arsR	b0480	ushA
b3501	arsR	b0492	cnoX
b3501	arsR	b0506	allR
b3501	arsR	b0526	cysS
b3501	arsR	b0529	folD
b3501	arsR	b0578	nfsB
b3501	arsR	b0606	ahpF
b3501	arsR	b0631	ybeD
b3501	arsR	b0632	dacA
b3501	arsR	b0633	rlpA
b3501	arsR	b0641	lptE
b3501	arsR	b0658	ybeX
b3501	arsR	b0659	ybeY
b3501	arsR	b0660	ybeZ
b3501	arsR	b0661	miaB
b3501	arsR	b0674	asnB
b3501	arsR	b0675	umpH
b3501	arsR	b0676	nagC
b3501	arsR	b0684	fldA
b3501	arsR	b0687	seqA
b3501	arsR	b0688	pgm
b3501	arsR	b0710	ybgI
b3501	arsR	b0751	pnuC
b3501	arsR	b0779	uvrB
b3501	arsR	b0801	hcxB
b3501	arsR	b0809	glnQ
b3501	arsR	b0819	ldtB
b3501	arsR	b0820	ybiT
b3501	arsR	b0830	gsiB
b3501	arsR	b0890	ftsK
b3501	arsR	b0910	cmk
b3501	arsR	b0914	msbA
b3501	arsR	b0923	mukE
b3501	arsR	b0924	mukB
b3501	arsR	b0926	ycbK
b3501	arsR	b0927	gloC
b3501	arsR	b0955	ycbZ
b3501	arsR	b0962	helD
b3501	arsR	b0963	mgsA
b3501	arsR	b1034	ycdX
b3501	arsR	b1049	opgH
b3501	arsR	b1059	solA
b3501	arsR	b1064	grxB
b3501	arsR	b1085	yceQ
b3501	arsR	b1087	yceF
b3501	arsR	b1090	plsX
b3501	arsR	b1091	fabH
b3501	arsR	b1092	fabD
b3501	arsR	b1103	hinT
b3501	arsR	b1104	ycfL
b3501	arsR	b1105	lpoB
b3501	arsR	b1107	nagZ
b3501	arsR	b1108	ycfP
b3501	arsR	b1114	mfd
b3501	arsR	b1123	potD
b3501	arsR	b1128	roxA
b3501	arsR	b1129	phoQ
b3501	arsR	b1130	phoP
b3501	arsR	b1133	mnmA
b3501	arsR	b1174	minE
b3501	arsR	b1176	minC
b3501	arsR	b1203	ychF
b3501	arsR	b1208	ispE
b3501	arsR	b1214	ychA
b3501	arsR	b1215	kdsA
b3501	arsR	b1232	purU
b3501	arsR	b1236	galU
b3501	arsR	b1249	clsA
b3501	arsR	b1274	topA
b3501	arsR	b1323	tyrR
b3501	arsR	b1413	hrpA
b3501	arsR	b1424	opgD
b3501	arsR	b1538	dcp
b3501	arsR	b1583	ynfB
b3501	arsR	b1624	ydgJ
b3501	arsR	b1642	slyA
b3501	arsR	b1651	gloA
b3501	arsR	b1662	ribC
b3501	arsR	b1740	nadE
b3501	arsR	b1764	selD
b3501	arsR	b1809	yoaB
b3501	arsR	b1831	proQ
b3501	arsR	b1832	msrC
b3501	arsR	b1852	zwf
b3501	arsR	b1864	yebC
b3501	arsR	b1865	nudB
b3501	arsR	b1866	aspS
b3501	arsR	b1876	argS
b3501	arsR	b1913	uvrC
b3501	arsR	b1914	uvrY
b3501	arsR	b1928	yedD
b3501	arsR	b1982	amn
b3501	arsR	b2016	yeeZ
b3501	arsR	b2041	rfbB
b3501	arsR	b2064	asmA
b3501	arsR	b2065	dcd
b3501	arsR	b2133	dld
b3501	arsR	b2187	yejL
b3501	arsR	b2188	yejM
b3501	arsR	b2216	rcsD
b3501	arsR	b2217	rcsB
b3501	arsR	b2235	nrdB
b3501	arsR	b2278	nuoL
b3501	arsR	b2285	nuoE
b3501	arsR	b2293	hxpA
b3501	arsR	b2294	yfbU
b3501	arsR	b2300	yfcE
b3501	arsR	b2303	folX
b3501	arsR	b2304	yfcH
b3501	arsR	b2320	pdxB
b3501	arsR	b2329	aroC
b3501	arsR	b2330	prmB
b3501	arsR	b2346	mlaA
b3501	arsR	b2412	zipA
b3501	arsR	b2431	yfeX
b3501	arsR	b2441	eutB
b3501	arsR	b2477	bamC
b3501	arsR	b2478	dapA
b3501	arsR	b2501	ppk
b3501	arsR	b2502	ppx
b3501	arsR	b2511	der
b3501	arsR	b2512	bamB
b3501	arsR	b2513	yfgM
b3501	arsR	b2514	hisS
b3501	arsR	b2516	rodZ
b3501	arsR	b2520	yfhM
b3501	arsR	b2553	glnB
b3501	arsR	b2564	pdxJ
b3501	arsR	b2566	era
b3501	arsR	b2567	rnc
b3501	arsR	b2568	lepB
b3501	arsR	b2576	srmB
b3501	arsR	b2594	rluD
b3501	arsR	b2595	bamD
b3501	arsR	b2610	ffh
b3501	arsR	b2620	smpB
b3501	arsR	b2688	gshA
b3501	arsR	b2699	recA
b3501	arsR	b2744	umpG
b3501	arsR	b2745	truD
b3501	arsR	b2784	relA
b3501	arsR	b2822	recC
b3501	arsR	b2827	thyA
b3501	arsR	b2829	ptsP
b3501	arsR	b2830	rppH
b3501	arsR	b2834	tas
b3501	arsR	b2893	dsbC
b3501	arsR	b2898	ygfZ
b3501	arsR	b2901	bglA
b3501	arsR	b2908	pepP
b3501	arsR	b2909	ygfB
b3501	arsR	b2914	rpiA
b3501	arsR	b2922	yggE
b3501	arsR	b2927	epd
b3501	arsR	b2940	yqgC
b3501	arsR	b2947	gshB
b3501	arsR	b2948	yqgE
b3501	arsR	b2959	yggL
b3501	arsR	b2962	yggX
b3501	arsR	b2988	gss
b3501	arsR	b3019	parC
b3501	arsR	b3029	ygiN
b3501	arsR	b3030	parE
b3501	arsR	b3032	cpdA
b3501	arsR	b3037	ygiB
b3501	arsR	b3038	ygiC
b3501	arsR	b3066	dnaG
b3501	arsR	b3147	lpoA
b3501	arsR	b3166	truB
b3501	arsR	b3170	rimP
b3501	arsR	b3176	glmM
b3501	arsR	b3179	rlmE
b3501	arsR	b3187	ispB
b3501	arsR	b3189	murA
b3501	arsR	b3191	mlaB
b3501	arsR	b3192	mlaC
b3501	arsR	b3197	kdsD
b3501	arsR	b3199	lptC
b3501	arsR	b3200	lptA
b3501	arsR	b3201	lptB
b3501	arsR	b3202	rpoN
b3501	arsR	b3204	ptsN
b3501	arsR	b3205	rapZ
b3501	arsR	b3210	arcB
b3501	arsR	b3228	sspB
b3501	arsR	b3229	sspA
b3501	arsR	b3233	yhcB
b3501	arsR	b3244	tldD
b3501	arsR	b3247	rng
b3501	arsR	b3279	yrdA
b3501	arsR	b3283	yrdD
b3501	arsR	b3287	def
b3501	arsR	b3288	fmt
b3501	arsR	b3291	mscL
b3501	arsR	b3346	yheO
b3501	arsR	b3352	yheS
b3501	arsR	b3384	trpS
b3501	arsR	b3385	gph
b3501	arsR	b3386	rpe
b3501	arsR	b3388	damX
b3501	arsR	b3389	aroB
b3501	arsR	b3390	aroK
b3501	arsR	b3431	glgX
b3501	arsR	b3461	rpoH
b3501	arsR	b3493	pitA
b3501	arsR	b3500	gor
b3501	arsR	b3551	bisC
b3501	arsR	b3553	ghrB
b3501	arsR	b3554	yiaF
b3501	arsR	b3590	selB
b3501	arsR	b3607	cysE
b3501	arsR	b3608	gpsA
b3501	arsR	b3611	yibN
b3501	arsR	b3639	dfp
b3501	arsR	b3640	dut
b3501	arsR	b3648	gmk
b3501	arsR	b3649	rpoZ
b3501	arsR	b3699	gyrB
b3501	arsR	b3701	dnaN
b3501	arsR	b3702	dnaA
b3501	arsR	b3741	mnmG
b3501	arsR	b3742	mioC
b3501	arsR	b3779	gpp
b3501	arsR	b3780	rhlB
b3501	arsR	b3802	hemY
b3501	arsR	b3805	hemC
b3501	arsR	b3813	uvrD
b3501	arsR	b3833	ubiE
b3501	arsR	b3838	tatB
b3501	arsR	b3843	ubiD
b3501	arsR	b3844	fre
b3501	arsR	b3847	pepQ
b3501	arsR	b3859	srkA
b3501	arsR	b3863	polA
b3501	arsR	b3867	hemN
b3501	arsR	b3911	cpxA
b3501	arsR	b3912	cpxR
b3501	arsR	b3931	hslU
b3501	arsR	b3957	argE
b3501	arsR	b3961	oxyR
b3501	arsR	b3963	fabR
b3501	arsR	b3964	yijD
b3501	arsR	b3965	trmA
b3501	arsR	b3997	hemE
b3501	arsR	b4041	plsB
b3501	arsR	b4043	lexA
b3501	arsR	b4052	dnaB
b3501	arsR	b4059	ssb
b3501	arsR	b4138	dcuA
b3501	arsR	b4144	yjeI
b3501	arsR	b4160	psd
b3501	arsR	b4161	rsgA
b3501	arsR	b4170	mutL
b3501	arsR	b4173	hflX
b3501	arsR	b4175	hflC
b3501	arsR	b4179	rnr
b3501	arsR	b4221	tamB
b3501	arsR	b4222	ytfP
b3501	arsR	b4233	mpl
b3501	arsR	b4235	pmbA
b3501	arsR	b4255	rraB
b3501	arsR	b4260	pepA
b3501	arsR	b4295	yjhU
b3501	arsR	b4396	rob
b3501	arsR	b4492	ydbA
b3501	arsR	b4558	yifL
b2714	ascG	b0015	dnaJ
b2714	ascG	b0025	ribF
b2714	ascG	b0029	ispH
b2714	ascG	b0051	rsmA
b2714	ascG	b0053	surA
b2714	ascG	b0080	cra
b2714	ascG	b0082	rsmH
b2714	ascG	b0085	murE
b2714	ascG	b0088	murD
b2714	ascG	b0093	ftsQ
b2714	ascG	b0094	ftsA
b2714	ascG	b0097	secM
b2714	ascG	b0098	secA
b2714	ascG	b0125	hpt
b2714	ascG	b0134	panB
b2714	ascG	b0149	mrcB
b2714	ascG	b0154	hemL
b2714	ascG	b0159	mtn
b2714	ascG	b0161	degP
b2714	ascG	b0167	glnD
b2714	ascG	b0168	map
b2714	ascG	b0174	uppS
b2714	ascG	b0176	rseP
b2714	ascG	b0184	dnaE
b2714	ascG	b0222	gmhA
b2714	ascG	b0224	ldtF
b2714	ascG	b0226	dinJ
b2714	ascG	b0242	proB
b2714	ascG	b0243	proA
b2714	ascG	b0369	hemB
b2714	ascG	b0391	ppnP
b2714	ascG	b0409	secF
b2714	ascG	b0414	ribD
b2714	ascG	b0416	nusB
b2714	ascG	b0420	dxs
b2714	ascG	b0421	ispA
b2714	ascG	b0422	xseB
b2714	ascG	b0434	yajG
b2714	ascG	b0437	clpP
b2714	ascG	b0441	ppiD
b2714	ascG	b0462	acrB
b2714	ascG	b0463	acrA
b2714	ascG	b0465	mscK
b2714	ascG	b0470	dnaX
b2714	ascG	b0470	dnaX
b2714	ascG	b0471	ybaB
b2714	ascG	b0472	recR
b2714	ascG	b0480	ushA
b2714	ascG	b0492	cnoX
b2714	ascG	b0506	allR
b2714	ascG	b0526	cysS
b2714	ascG	b0529	folD
b2714	ascG	b0578	nfsB
b2714	ascG	b0606	ahpF
b2714	ascG	b0631	ybeD
b2714	ascG	b0632	dacA
b2714	ascG	b0633	rlpA
b2714	ascG	b0641	lptE
b2714	ascG	b0658	ybeX
b2714	ascG	b0659	ybeY
b2714	ascG	b0660	ybeZ
b2714	ascG	b0661	miaB
b2714	ascG	b0674	asnB
b2714	ascG	b0675	umpH
b2714	ascG	b0676	nagC
b2714	ascG	b0684	fldA
b2714	ascG	b0687	seqA
b2714	ascG	b0688	pgm
b2714	ascG	b0710	ybgI
b2714	ascG	b0751	pnuC
b2714	ascG	b0779	uvrB
b2714	ascG	b0801	hcxB
b2714	ascG	b0809	glnQ
b2714	ascG	b0819	ldtB
b2714	ascG	b0820	ybiT
b2714	ascG	b0830	gsiB
b2714	ascG	b0890	ftsK
b2714	ascG	b0910	cmk
b2714	ascG	b0914	msbA
b2714	ascG	b0923	mukE
b2714	ascG	b0924	mukB
b2714	ascG	b0926	ycbK
b2714	ascG	b0927	gloC
b2714	ascG	b0955	ycbZ
b2714	ascG	b0962	helD
b2714	ascG	b0963	mgsA
b2714	ascG	b1034	ycdX
b2714	ascG	b1049	opgH
b2714	ascG	b1059	solA
b2714	ascG	b1064	grxB
b2714	ascG	b1085	yceQ
b2714	ascG	b1087	yceF
b2714	ascG	b1090	plsX
b2714	ascG	b1091	fabH
b2714	ascG	b1092	fabD
b2714	ascG	b1103	hinT
b2714	ascG	b1104	ycfL
b2714	ascG	b1105	lpoB
b2714	ascG	b1107	nagZ
b2714	ascG	b1108	ycfP
b2714	ascG	b1114	mfd
b2714	ascG	b1123	potD
b2714	ascG	b1128	roxA
b2714	ascG	b1129	phoQ
b2714	ascG	b1130	phoP
b2714	ascG	b1133	mnmA
b2714	ascG	b1174	minE
b2714	ascG	b1176	minC
b2714	ascG	b1203	ychF
b2714	ascG	b1208	ispE
b2714	ascG	b1214	ychA
b2714	ascG	b1215	kdsA
b2714	ascG	b1232	purU
b2714	ascG	b1236	galU
b2714	ascG	b1249	clsA
b2714	ascG	b1274	topA
b2714	ascG	b1323	tyrR
b2714	ascG	b1413	hrpA
b2714	ascG	b1424	opgD
b2714	ascG	b1538	dcp
b2714	ascG	b1583	ynfB
b2714	ascG	b1624	ydgJ
b2714	ascG	b1642	slyA
b2714	ascG	b1651	gloA
b2714	ascG	b1662	ribC
b2714	ascG	b1740	nadE
b2714	ascG	b1764	selD
b2714	ascG	b1809	yoaB
b2714	ascG	b1831	proQ
b2714	ascG	b1832	msrC
b2714	ascG	b1852	zwf
b2714	ascG	b1864	yebC
b2714	ascG	b1865	nudB
b2714	ascG	b1866	aspS
b2714	ascG	b1876	argS
b2714	ascG	b1913	uvrC
b2714	ascG	b1914	uvrY
b2714	ascG	b1928	yedD
b2714	ascG	b1982	amn
b2714	ascG	b2016	yeeZ
b2714	ascG	b2041	rfbB
b2714	ascG	b2064	asmA
b2714	ascG	b2065	dcd
b2714	ascG	b2133	dld
b2714	ascG	b2187	yejL
b2714	ascG	b2188	yejM
b2714	ascG	b2216	rcsD
b2714	ascG	b2217	rcsB
b2714	ascG	b2235	nrdB
b2714	ascG	b2278	nuoL
b2714	ascG	b2285	nuoE
b2714	ascG	b2293	hxpA
b2714	ascG	b2294	yfbU
b2714	ascG	b2300	yfcE
b2714	ascG	b2303	folX
b2714	ascG	b2304	yfcH
b2714	ascG	b2320	pdxB
b2714	ascG	b2329	aroC
b2714	ascG	b2330	prmB
b2714	ascG	b2346	mlaA
b2714	ascG	b2412	zipA
b2714	ascG	b2431	yfeX
b2714	ascG	b2441	eutB
b2714	ascG	b2477	bamC
b2714	ascG	b2478	dapA
b2714	ascG	b2501	ppk
b2714	ascG	b2502	ppx
b2714	ascG	b2511	der
b2714	ascG	b2512	bamB
b2714	ascG	b2513	yfgM
b2714	ascG	b2514	hisS
b2714	ascG	b2516	rodZ
b2714	ascG	b2520	yfhM
b2714	ascG	b2553	glnB
b2714	ascG	b2564	pdxJ
b2714	ascG	b2566	era
b2714	ascG	b2567	rnc
b2714	ascG	b2568	lepB
b2714	ascG	b2576	srmB
b2714	ascG	b2594	rluD
b2714	ascG	b2595	bamD
b2714	ascG	b2610	ffh
b2714	ascG	b2620	smpB
b2714	ascG	b2688	gshA
b2714	ascG	b2699	recA
b2714	ascG	b2744	umpG
b2714	ascG	b2745	truD
b2714	ascG	b2784	relA
b2714	ascG	b2822	recC
b2714	ascG	b2827	thyA
b2714	ascG	b2829	ptsP
b2714	ascG	b2830	rppH
b2714	ascG	b2834	tas
b2714	ascG	b2893	dsbC
b2714	ascG	b2898	ygfZ
b2714	ascG	b2901	bglA
b2714	ascG	b2908	pepP
b2714	ascG	b2909	ygfB
b2714	ascG	b2914	rpiA
b2714	ascG	b2922	yggE
b2714	ascG	b2927	epd
b2714	ascG	b2940	yqgC
b2714	ascG	b2947	gshB
b2714	ascG	b2948	yqgE
b2714	ascG	b2959	yggL
b2714	ascG	b2962	yggX
b2714	ascG	b2988	gss
b2714	ascG	b3019	parC
b2714	ascG	b3029	ygiN
b2714	ascG	b3030	parE
b2714	ascG	b3032	cpdA
b2714	ascG	b3037	ygiB
b2714	ascG	b3038	ygiC
b2714	ascG	b3066	dnaG
b2714	ascG	b3147	lpoA
b2714	ascG	b3166	truB
b2714	ascG	b3170	rimP
b2714	ascG	b3176	glmM
b2714	ascG	b3179	rlmE
b2714	ascG	b3187	ispB
b2714	ascG	b3189	murA
b2714	ascG	b3191	mlaB
b2714	ascG	b3192	mlaC
b2714	ascG	b3197	kdsD
b2714	ascG	b3199	lptC
b2714	ascG	b3200	lptA
b2714	ascG	b3201	lptB
b2714	ascG	b3202	rpoN
b2714	ascG	b3204	ptsN
b2714	ascG	b3205	rapZ
b2714	ascG	b3210	arcB
b2714	ascG	b3228	sspB
b2714	ascG	b3229	sspA
b2714	ascG	b3233	yhcB
b2714	ascG	b3244	tldD
b2714	ascG	b3247	rng
b2714	ascG	b3279	yrdA
b2714	ascG	b3283	yrdD
b2714	ascG	b3287	def
b2714	ascG	b3288	fmt
b2714	ascG	b3291	mscL
b2714	ascG	b3346	yheO
b2714	ascG	b3352	yheS
b2714	ascG	b3384	trpS
b2714	ascG	b3385	gph
b2714	ascG	b3386	rpe
b2714	ascG	b3388	damX
b2714	ascG	b3389	aroB
b2714	ascG	b3390	aroK
b2714	ascG	b3431	glgX
b2714	ascG	b3461	rpoH
b2714	ascG	b3493	pitA
b2714	ascG	b3500	gor
b2714	ascG	b3551	bisC
b2714	ascG	b3553	ghrB
b2714	ascG	b3554	yiaF
b2714	ascG	b3590	selB
b2714	ascG	b3607	cysE
b2714	ascG	b3608	gpsA
b2714	ascG	b3611	yibN
b2714	ascG	b3639	dfp
b2714	ascG	b3640	dut
b2714	ascG	b3648	gmk
b2714	ascG	b3649	rpoZ
b2714	ascG	b3699	gyrB
b2714	ascG	b3701	dnaN
b2714	ascG	b3702	dnaA
b2714	ascG	b3741	mnmG
b2714	ascG	b3742	mioC
b2714	ascG	b3779	gpp
b2714	ascG	b3780	rhlB
b2714	ascG	b3802	hemY
b2714	ascG	b3805	hemC
b2714	ascG	b3813	uvrD
b2714	ascG	b3833	ubiE
b2714	ascG	b3838	tatB
b2714	ascG	b3843	ubiD
b2714	ascG	b3844	fre
b2714	ascG	b3847	pepQ
b2714	ascG	b3859	srkA
b2714	ascG	b3863	polA
b2714	ascG	b3867	hemN
b2714	ascG	b3911	cpxA
b2714	ascG	b3912	cpxR
b2714	ascG	b3931	hslU
b2714	ascG	b3957	argE
b2714	ascG	b3961	oxyR
b2714	ascG	b3963	fabR
b2714	ascG	b3964	yijD
b2714	ascG	b3965	trmA
b2714	ascG	b3997	hemE
b2714	ascG	b4041	plsB
b2714	ascG	b4043	lexA
b2714	ascG	b4052	dnaB
b2714	ascG	b4059	ssb
b2714	ascG	b4138	dcuA
b2714	ascG	b4144	yjeI
b2714	ascG	b4160	psd
b2714	ascG	b4161	rsgA
b2714	ascG	b4170	mutL
b2714	ascG	b4173	hflX
b2714	ascG	b4175	hflC
b2714	ascG	b4179	rnr
b2714	ascG	b4221	tamB
b2714	ascG	b4222	ytfP
b2714	ascG	b4233	mpl
b2714	ascG	b4235	pmbA
b2714	ascG	b4255	rraB
b2714	ascG	b4260	pepA
b2714	ascG	b4295	yjhU
b2714	ascG	b4396	rob
b2714	ascG	b4492	ydbA
b2714	ascG	b4558	yifL
b3743	asnC	b0015	dnaJ
b3743	asnC	b0025	ribF
b3743	asnC	b0029	ispH
b3743	asnC	b0051	rsmA
b3743	asnC	b0053	surA
b3743	asnC	b0080	cra
b3743	asnC	b0082	rsmH
b3743	asnC	b0085	murE
b3743	asnC	b0088	murD
b3743	asnC	b0093	ftsQ
b3743	asnC	b0094	ftsA
b3743	asnC	b0097	secM
b3743	asnC	b0098	secA
b3743	asnC	b0125	hpt
b3743	asnC	b0134	panB
b3743	asnC	b0149	mrcB
b3743	asnC	b0154	hemL
b3743	asnC	b0159	mtn
b3743	asnC	b0161	degP
b3743	asnC	b0167	glnD
b3743	asnC	b0168	map
b3743	asnC	b0174	uppS
b3743	asnC	b0176	rseP
b3743	asnC	b0184	dnaE
b3743	asnC	b0222	gmhA
b3743	asnC	b0224	ldtF
b3743	asnC	b0226	dinJ
b3743	asnC	b0242	proB
b3743	asnC	b0243	proA
b3743	asnC	b0369	hemB
b3743	asnC	b0391	ppnP
b3743	asnC	b0409	secF
b3743	asnC	b0414	ribD
b3743	asnC	b0416	nusB
b3743	asnC	b0420	dxs
b3743	asnC	b0421	ispA
b3743	asnC	b0422	xseB
b3743	asnC	b0434	yajG
b3743	asnC	b0437	clpP
b3743	asnC	b0441	ppiD
b3743	asnC	b0462	acrB
b3743	asnC	b0463	acrA
b3743	asnC	b0465	mscK
b3743	asnC	b0470	dnaX
b3743	asnC	b0470	dnaX
b3743	asnC	b0471	ybaB
b3743	asnC	b0472	recR
b3743	asnC	b0480	ushA
b3743	asnC	b0492	cnoX
b3743	asnC	b0506	allR
b3743	asnC	b0526	cysS
b3743	asnC	b0529	folD
b3743	asnC	b0578	nfsB
b3743	asnC	b0606	ahpF
b3743	asnC	b0631	ybeD
b3743	asnC	b0632	dacA
b3743	asnC	b0633	rlpA
b3743	asnC	b0641	lptE
b3743	asnC	b0658	ybeX
b3743	asnC	b0659	ybeY
b3743	asnC	b0660	ybeZ
b3743	asnC	b0661	miaB
b3743	asnC	b0674	asnB
b3743	asnC	b0675	umpH
b3743	asnC	b0676	nagC
b3743	asnC	b0684	fldA
b3743	asnC	b0687	seqA
b3743	asnC	b0688	pgm
b3743	asnC	b0710	ybgI
b3743	asnC	b0751	pnuC
b3743	asnC	b0779	uvrB
b3743	asnC	b0801	hcxB
b3743	asnC	b0809	glnQ
b3743	asnC	b0819	ldtB
b3743	asnC	b0820	ybiT
b3743	asnC	b0830	gsiB
b3743	asnC	b0890	ftsK
b3743	asnC	b0910	cmk
b3743	asnC	b0914	msbA
b3743	asnC	b0923	mukE
b3743	asnC	b0924	mukB
b3743	asnC	b0926	ycbK
b3743	asnC	b0927	gloC
b3743	asnC	b0955	ycbZ
b3743	asnC	b0962	helD
b3743	asnC	b0963	mgsA
b3743	asnC	b1034	ycdX
b3743	asnC	b1049	opgH
b3743	asnC	b1059	solA
b3743	asnC	b1064	grxB
b3743	asnC	b1085	yceQ
b3743	asnC	b1087	yceF
b3743	asnC	b1090	plsX
b3743	asnC	b1091	fabH
b3743	asnC	b1092	fabD
b3743	asnC	b1103	hinT
b3743	asnC	b1104	ycfL
b3743	asnC	b1105	lpoB
b3743	asnC	b1107	nagZ
b3743	asnC	b1108	ycfP
b3743	asnC	b1114	mfd
b3743	asnC	b1123	potD
b3743	asnC	b1128	roxA
b3743	asnC	b1129	phoQ
b3743	asnC	b1130	phoP
b3743	asnC	b1133	mnmA
b3743	asnC	b1174	minE
b3743	asnC	b1176	minC
